┏━━━━━━━━━━━━━━━━━━┓
┃ LoCO@carabbaggio ┃
┗━━━━━━━━━━━━━━━━━━┛

HMAP_H: 136
HMAP_W: 240
HMAP_D: 316
Q: 0.31746031746031744
LR: 0.0001
HALF_IMAGES: False
DATA_AUGMENTATION: images
EPOCHS: 999
DET_TH: 0.4
NMS_TH: 0.1
N_WORKERS: 2
BATCH_SIZE: 1
EPOCH_LEN: 4096
TEST_SET_LEN: 128
MOT_SYNTH_ANN_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/
MOT_SYNTH_PATH: /nas/softechict-nas-3/matteo/Datasets/MOTSynth/
DEVICE: cuda

▶ Starting Experiment 'loco_img_aug' [seed: 9627]
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_train.json
loading annotations into memory...
Done (t=300.73s)
creating index...
index created!
Annotation path to load: /nas/softechict-nas-3/matteo/Datasets/MOTSynth_clean_2/annotation_groups/MOTSynth_annotations_10_test.json
loading annotations into memory...
Done (t=89.90s)
creating index...
index created!
tensorboard --logdir=/nas/softechict-nas-3/matteo/PycharmProjects/gianlu/LoCO/log

[loading checkpoint 'log/loco_img_aug/training.ck']

[06-24@15:07] Epoch 106.0079: │┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   1.93% │ Loss: 0.002214 │ ↯:  1.66 step/s
[06-24@15:07] Epoch 106.0080: │┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   1.95% │ Loss: 0.002198 │ ↯:  1.66 step/s
[06-24@15:07] Epoch 106.0081: │┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   1.98% │ Loss: 0.002186 │ ↯:  1.66 step/s
[06-24@15:07] Epoch 106.0082: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.00% │ Loss: 0.002208 │ ↯:  1.67 step/s
[06-24@15:07] Epoch 106.0083: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.03% │ Loss: 0.002222 │ ↯:  1.67 step/s
[06-24@15:07] Epoch 106.0084: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.05% │ Loss: 0.002206 │ ↯:  1.67 step/s
[06-24@15:07] Epoch 106.0085: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.08% │ Loss: 0.002221 │ ↯:  1.68 step/s
[06-24@15:07] Epoch 106.0086: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.10% │ Loss: 0.002207 │ ↯:  1.67 step/s
[06-24@15:07] Epoch 106.0087: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.12% │ Loss: 0.002216 │ ↯:  1.67 step/s
[06-24@15:07] Epoch 106.0088: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.15% │ Loss: 0.002202 │ ↯:  1.67 step/s
[06-24@15:07] Epoch 106.0089: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.17% │ Loss: 0.002222 │ ↯:  1.67 step/s
[06-24@15:07] Epoch 106.0090: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.20% │ Loss: 0.002216 │ ↯:  1.68 step/s
[06-24@15:07] Epoch 106.0091: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.22% │ Loss: 0.002222 │ ↯:  1.68 step/s
[06-24@15:07] Epoch 106.0092: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.25% │ Loss: 0.002200 │ ↯:  1.68 step/s
[06-24@15:07] Epoch 106.0093: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.27% │ Loss: 0.002189 │ ↯:  1.68 step/s
[06-24@15:07] Epoch 106.0094: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.29% │ Loss: 0.002197 │ ↯:  1.69 step/s
[06-24@15:07] Epoch 106.0095: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.32% │ Loss: 0.002187 │ ↯:  1.69 step/s
[06-24@15:07] Epoch 106.0096: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.34% │ Loss: 0.002214 │ ↯:  1.69 step/s
[06-24@15:07] Epoch 106.0097: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.37% │ Loss: 0.002223 │ ↯:  1.69 step/s
[06-24@15:07] Epoch 106.0098: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.39% │ Loss: 0.002216 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0099: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.42% │ Loss: 0.002208 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0100: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.44% │ Loss: 0.002196 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0101: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.47% │ Loss: 0.002196 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0102: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.49% │ Loss: 0.002203 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0103: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.51% │ Loss: 0.002188 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0104: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.54% │ Loss: 0.002179 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0105: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.56% │ Loss: 0.002185 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0106: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.59% │ Loss: 0.002177 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0107: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.61% │ Loss: 0.002177 │ ↯:  1.72 step/s
[06-24@15:07] Epoch 106.0108: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.64% │ Loss: 0.002182 │ ↯:  1.72 step/s
[06-24@15:07] Epoch 106.0109: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.66% │ Loss: 0.002183 │ ↯:  1.72 step/s
[06-24@15:07] Epoch 106.0110: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.69% │ Loss: 0.002178 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0111: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.71% │ Loss: 0.002186 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0112: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.73% │ Loss: 0.002205 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0113: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.76% │ Loss: 0.002192 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0114: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.78% │ Loss: 0.002188 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0115: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.81% │ Loss: 0.002174 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0116: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.83% │ Loss: 0.002157 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0117: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.86% │ Loss: 0.002142 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0118: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.88% │ Loss: 0.002130 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0119: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.91% │ Loss: 0.002158 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0120: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.93% │ Loss: 0.002162 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0121: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.95% │ Loss: 0.002182 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0122: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   2.98% │ Loss: 0.002171 │ ↯:  1.72 step/s
[06-24@15:07] Epoch 106.0123: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.00% │ Loss: 0.002159 │ ↯:  1.72 step/s
[06-24@15:07] Epoch 106.0124: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.03% │ Loss: 0.002154 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0125: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.05% │ Loss: 0.002152 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0126: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.08% │ Loss: 0.002145 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0127: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.10% │ Loss: 0.002139 │ ↯:  1.72 step/s
[06-24@15:07] Epoch 106.0128: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.12% │ Loss: 0.002126 │ ↯:  1.72 step/s
[06-24@15:07] Epoch 106.0129: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.15% │ Loss: 0.002115 │ ↯:  1.72 step/s
[06-24@15:07] Epoch 106.0130: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.17% │ Loss: 0.002114 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0131: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.20% │ Loss: 0.002118 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0132: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.22% │ Loss: 0.002138 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0133: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.25% │ Loss: 0.002136 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0134: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.27% │ Loss: 0.002127 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0135: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.30% │ Loss: 0.002139 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0136: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.32% │ Loss: 0.002144 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0137: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.34% │ Loss: 0.002150 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0138: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.37% │ Loss: 0.002145 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0139: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.39% │ Loss: 0.002137 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0140: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.42% │ Loss: 0.002151 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0141: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.44% │ Loss: 0.002149 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0142: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.47% │ Loss: 0.002139 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0143: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.49% │ Loss: 0.002137 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0144: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.52% │ Loss: 0.002147 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0145: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.54% │ Loss: 0.002152 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0146: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.56% │ Loss: 0.002142 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0147: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.59% │ Loss: 0.002136 │ ↯:  1.72 step/s
[06-24@15:07] Epoch 106.0148: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.61% │ Loss: 0.002147 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0149: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.64% │ Loss: 0.002160 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0150: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.66% │ Loss: 0.002161 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0151: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.69% │ Loss: 0.002155 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0152: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.71% │ Loss: 0.002169 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0153: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.74% │ Loss: 0.002164 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0154: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.76% │ Loss: 0.002155 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0155: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.78% │ Loss: 0.002150 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0156: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.81% │ Loss: 0.002152 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0157: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.83% │ Loss: 0.002146 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0158: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.86% │ Loss: 0.002170 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0159: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.88% │ Loss: 0.002169 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0160: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.91% │ Loss: 0.002156 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0161: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.93% │ Loss: 0.002158 │ ↯:  1.71 step/s
[06-24@15:07] Epoch 106.0162: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.96% │ Loss: 0.002154 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0163: │█┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   3.98% │ Loss: 0.002151 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0164: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   4.00% │ Loss: 0.002167 │ ↯:  1.70 step/s
[06-24@15:07] Epoch 106.0165: │██┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈│   4.03% │ Loss: 0.002160 │ ↯:  1.70 step/s
